,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2740,-0.0026625197,0.05951038,-0.00891883,0.029372288,0.017043278,-0.09896945,0.029918646,0.09595468,-0.026135398,-0.05174062,-0.036455754,-0.024523482,0.013573463,0.019202376,-0.008780635,-0.058986057,0.00039084768,-0.07058708,-0.07551745,-0.10607854,-0.015211035,0.006861942,0.012982706,-0.03456462,-0.055868626,-0.0023641714,-0.05885298,-0.030198948,-0.00028222162,0.021583745,0.01813979,-0.013496988,0.039639827,-0.015256706,-0.05597264,0.073768504,0.03413013,0.030459965,-0.051083848,-0.119870864,-0.0014502695,-0.0460099,-0.030715192,0.028270766,0.022870906,-0.013083157,0.012725695,0.00028988277,-0.017353065,0.017316211,0.002192725,-0.13877524,0.025514144,-0.031702314,-0.053465288,0.050218865,-0.020326652,0.0005973346,0.016856685,-0.0010475647,0.02684557,-0.045784317,0.062029675,0.015851762,-0.014678302,0.050037634,0.019538911,0.04173638,-0.0483183,0.044887856,-0.060932167,0.020284303,0.07469106,0.017990509,0.067332044,0.038596243,-0.03690205,0.040980928,-0.06903751,-0.01716138,0.017011452,-0.03435869,-0.06770876,0.0690202,-0.027903868,-0.04270026,0.085826375,0.032803398,0.07726602,0.014466121,0.08435548,0.055687338,0.02772455,0.046685528,0.103645794,0.067159854,0.061322235,0.04136498,0.011754212,-0.06353754
1627,-0.020400912,0.0045178803,0.018991927,-0.04231011,0.037606012,-0.06294021,0.10616578,0.04861012,0.023881694,-0.011006838,-0.0028608248,-0.024467433,-0.042198,-0.01623241,-0.05513817,-0.00034771243,-0.008561666,-0.04738942,-0.03951355,-0.060831167,0.02588047,0.035423517,0.061918188,0.03062908,-0.023556937,-0.017399156,-0.000537256,-0.02708664,-0.036203023,0.01883741,0.019652404,-0.012669321,0.06710369,-0.03518216,0.015646158,0.06971495,0.0659345,-0.031453937,-0.06714734,-0.051057413,0.0469319,0.0178317,-0.016548432,0.05620845,0.07376763,0.016388036,-0.07919999,-0.020720262,0.009106622,0.019348348,0.0087780235,-0.07941309,0.027404435,-0.019516863,-0.00028191472,-0.0482379,0.014151791,0.05953717,-0.05048098,0.0017578598,-0.006712848,0.0214235,0.07548346,-0.020356778,-0.038474873,0.079775155,0.023196178,0.14128304,-0.0345093,0.090348706,-0.04657934,0.06928099,0.07184849,0.032997746,0.07664856,0.043285802,-0.01573425,0.010393592,-0.08308638,-0.035789303,-0.06459768,-0.03530318,-0.11478588,0.070072114,-0.101446606,-0.030304575,0.09426811,0.030517804,0.06722968,-0.017406149,0.09054877,0.09320032,-0.024931021,0.026946234,0.14600284,0.026859734,-0.025700795,-0.040860653,-0.0006937506,-0.02427116
2589,-0.031729452,0.08609958,-0.0017718958,0.02716279,-0.025075166,-0.12132905,0.051053524,0.19621617,-0.017865404,-0.04916967,-0.057467118,-0.045012377,-0.016092045,0.030915733,-0.023445932,-0.0015285842,-0.016884316,-0.0065109427,-0.096292086,-0.1609153,0.050332498,0.034530032,-0.015609217,-0.025860237,-0.047764797,-0.026550235,-0.0008788417,-0.058737174,-0.014893158,0.10560804,0.07671812,-0.049692996,0.08001308,-0.012061523,-0.060072508,0.120167546,0.055335548,-0.014125483,-0.0697892,-0.13014631,-0.022657782,-0.0767342,-0.091578014,0.028805073,0.069820404,0.06816879,-0.03228531,0.054338347,-0.016312798,0.054944072,0.105382524,-0.12948199,0.049500655,-0.009494586,-0.08679708,0.08069861,0.062171083,-0.04766638,-0.038396314,0.027968196,0.115764454,0.077417865,0.067911305,-0.107736945,-0.16567227,0.12499135,0.056466814,0.10290855,-0.21390879,0.20059198,-0.032768585,0.0675049,0.017226994,-0.03841653,0.092634626,0.047864057,-0.043893404,0.016206175,-0.15905094,-0.008479115,-0.024960805,-0.005410045,-0.1368493,0.0859071,-0.03230214,-0.020818636,0.11204289,0.026744649,0.10162412,0.042554848,0.12769239,0.09204145,-0.0022788337,0.031473625,0.1792458,0.12477709,0.06069813,-0.05509279,0.027784767,-0.07642443
2342,-0.035379604,-0.0046842755,-0.03816966,-0.05019387,0.0647722,-0.13500586,0.13159107,0.17088735,1.5918102e-05,-0.065383576,0.017377334,-0.08352902,-0.011437871,-0.012331235,-0.005264851,-0.02990555,0.044744678,-0.11302937,-0.047423057,-0.16192806,0.03670403,-0.007776034,0.047764838,-0.028088294,0.017233571,0.028094823,-0.05202097,-0.016747374,-0.04906922,0.0069564115,0.028491156,0.0030433831,0.091301724,-0.03209955,0.006001139,0.05802102,0.0314625,-0.04101275,-0.091957234,-0.111918435,-0.03742528,-0.085930906,-0.023213902,0.02720971,0.0627436,0.059532378,-0.08386461,-0.014330961,0.04825867,0.102468796,-0.0037429298,-0.15281068,-0.033646505,0.010914814,-0.029429216,0.029544903,-0.02564782,0.05697265,-0.051457565,0.051063392,-0.016112657,-0.035829917,0.06778242,-0.040482346,-0.10850806,0.064273134,0.06756129,0.08795137,-0.072198406,0.12319169,-0.007894443,0.048887372,0.103630744,-0.07019963,0.04018121,-0.0332638,-0.016074521,0.02200929,-0.05834368,0.03909517,-0.022519927,-0.05207816,-0.14178495,0.09780646,-0.03733757,-0.0054392028,0.018971566,0.03134037,0.090552464,0.007409787,0.08863668,0.076358944,0.07176751,0.02909507,0.1179439,0.00024976913,0.003458617,-0.006837602,0.013024798,-0.048599057
2357,-0.024450941,0.037620682,0.042226464,0.036425076,0.078237794,-0.18071894,0.05536034,0.18917097,-0.13254686,-0.08602302,-0.055163246,-0.12577713,0.008345178,0.051384438,0.02578873,0.0021725947,0.039902326,-0.01770737,-0.057133947,-0.1514989,0.008351471,0.044869598,0.04397826,-0.104085185,-0.05081752,0.007134871,-0.018074416,-0.11135916,-0.012480643,0.037777524,0.09817837,-0.035444718,0.09129554,-0.015752751,-0.07661377,0.12743911,0.051384654,-0.008415512,-0.041372012,-0.119664595,-0.06984722,-0.06758869,-0.06553346,0.08348188,0.08551059,0.029013062,-0.06268124,0.0002344887,-0.04137643,0.04003313,0.038560662,-0.050102368,0.029937385,-0.036393605,-0.02319582,0.074971,0.028937876,-0.032048468,-0.06186784,0.041290537,0.03751496,0.03889175,0.052768234,-0.036330972,-0.08876845,0.10777682,-0.014395355,0.024223588,-0.16737054,0.1564834,-0.11978784,0.05191264,0.053082295,-0.0332543,0.11302335,0.07121393,-0.034173194,0.051510364,-0.098691635,0.027518867,-0.018250627,0.01711645,-0.10655404,0.1183316,-0.05984774,-0.0043061576,0.062494237,0.07263595,0.09630182,0.03122765,0.10667511,0.10280956,-0.017608356,0.045775577,0.15590337,0.062336817,0.033656374,0.0035448465,-0.005642089,-0.032220475
2863,0.010359626,0.015688637,-0.014571991,0.028733514,0.000556818,-0.1510371,0.025029007,0.17550744,-0.033074338,-0.011170646,0.027568078,-0.01926319,-0.008989034,0.027755134,-0.006688329,-0.06966848,0.07422024,-0.11025599,-0.025355738,-0.12425636,0.029048303,0.021433722,0.08161241,0.0099664,-0.034986142,-0.039761823,-0.033823024,-0.004841311,-0.05802024,0.024930546,0.09960307,-0.0004348356,0.030444786,-0.02777172,-0.011033472,0.1004704,0.034152877,-0.056040447,-0.04307323,-0.10266626,0.025972128,-0.010773041,-0.03832346,-0.018682234,0.09040303,0.036675353,-0.07699554,-0.012092783,0.03854714,0.0067798,-0.016430352,-0.038864955,0.0011941409,-0.07558548,-0.015760867,-0.037508164,0.013215845,-0.013817424,-0.071875244,-0.03989159,0.015377818,-0.020386172,0.07067911,-0.030488493,-0.12628609,0.07396975,0.042822916,0.13170148,-0.14982435,0.12208605,0.038102724,0.04269536,0.04273188,0.030804444,0.049236912,-0.021227993,0.030193383,0.01150273,-0.07685619,0.006080609,-0.07018245,0.00044151355,-0.08334943,0.079498574,-0.010546632,-0.04358683,0.052468866,0.04886282,0.055227306,0.02869584,0.03161798,-0.0033286768,0.033657208,0.016303772,0.13127561,0.026364114,-0.023032814,-0.052866258,0.004749422,0.0020959666
2167,-0.032523867,0.08116335,0.024261912,-0.032031547,0.04064481,-0.046156865,0.050369397,0.117644906,-0.07115071,-0.073541455,-0.003722164,-0.05237533,0.047486395,0.036459252,0.038184885,-0.026343083,0.007831687,-0.025291676,-0.05960918,-0.08377081,0.0024863915,0.015430269,-0.005706662,-0.06512652,-0.032625187,0.01510639,-0.064938836,-0.14909339,-0.059372436,0.043181393,0.023449445,-0.030997371,0.07280249,-0.021403858,-0.08441781,0.10853403,0.05919135,-0.013107249,-0.059502706,-0.111931644,-0.0180122,-0.055462997,-0.032474563,0.05573223,0.032751475,-0.052454025,0.00030911688,0.011987419,0.019003319,0.026744228,0.04220577,-0.07046526,-0.00649564,-0.003701775,-0.0830238,0.0340671,0.03431562,-0.04090517,-0.0128482375,0.009312836,0.052688174,0.06978208,0.05445277,-0.026354825,-0.060475025,0.1264204,0.010694033,0.024788905,-0.15167303,0.123938,-0.10227839,0.07530322,0.08428311,-0.033151846,0.10227426,0.086297974,-0.034675602,0.036710985,-0.111979686,0.009134631,0.035087716,-0.0039530606,-0.12650822,0.13255417,-0.10504159,-0.021411782,0.05334235,0.091134466,0.10474537,0.04994821,0.13926323,0.098199755,-0.009492986,0.05598595,0.14633724,0.0653868,0.015736254,-0.020132557,0.053461496,-0.05511355
2933,-0.025630025,0.017815331,-0.03774945,0.0063137226,0.06593292,-0.18375632,0.035592113,0.20687889,-0.062452972,-0.06979699,-0.021822141,-0.049567267,-0.02912502,0.04539783,0.012857135,-0.014589666,0.047092076,-0.12148051,-0.04647604,-0.16561511,0.04067912,-0.0041828863,0.09407059,-0.05781522,-0.060817376,0.018436773,-0.00848924,-0.07099676,-0.011926828,0.058676183,0.10196975,-6.943004e-05,0.048639223,-0.059495367,0.016765485,0.05408607,-0.021401368,0.004475181,-0.11172633,-0.101284444,0.03303545,-0.063805245,0.008604496,0.043259777,0.055441484,0.048931688,-0.06782143,-0.028481167,0.013195619,0.014479099,0.029125115,-0.031921662,-0.0025857482,0.012758899,-0.061629225,0.0075607616,-0.0039223665,-0.020358818,0.012228754,0.020800808,0.026943242,0.03294282,0.05382872,-0.018015025,-0.02868377,0.042095467,-0.008116077,0.10856482,-0.07021091,0.09832677,-0.024959767,0.011062495,0.06272414,0.041550882,0.11236137,-0.02278361,0.030213982,0.079999164,-0.03200429,0.026655372,-0.0057462244,0.012009992,-0.08464954,0.039037243,-0.04646227,-0.026662784,0.05403706,0.056332473,0.078251235,-0.035754662,0.12465822,0.021240257,0.02687815,0.06239335,0.10654816,-0.0015926529,-0.00042494567,-0.039571296,-0.065709494,-0.070003435
1681,-0.069201976,0.03769069,-0.050507296,0.025517136,-0.047554508,-0.12080792,0.02700998,0.07500745,-0.013966828,0.015828857,-0.03636839,-0.10202985,0.033954058,-0.0093367975,-0.01969694,0.04040825,0.018576568,-0.0002873486,0.0123966485,-0.08787887,-0.019137505,0.032135755,-0.059468225,-0.041524235,-0.008819658,0.0024321873,0.04913816,-0.089937076,0.0013200844,-0.041466672,0.09917518,-0.08188992,0.09261248,0.035131354,-0.12948705,0.118005216,0.03586765,-0.062562674,0.002156464,-0.15869716,-0.10246915,-0.06200755,-0.066471875,0.02528922,0.09214848,0.027185336,-0.03473908,0.039077125,-0.06333149,0.058835223,0.067874946,-0.10186983,0.05488326,-0.0007312296,-0.028203953,0.09370782,0.027601799,-0.040620692,-0.046985283,0.0028905733,0.047109492,0.08030839,-0.0021584495,-0.06578213,-0.06526631,0.109944545,-0.05756775,0.07211015,-0.14164212,0.07919055,-0.04102025,-0.016446419,0.083133064,-0.030830313,0.034063995,0.056697287,-0.024751574,-0.0049490863,-0.08074442,0.065362245,0.008806146,-0.014518824,-0.07823416,0.08628784,0.071233675,-0.0019389364,-0.014925686,0.005643733,0.10028072,0.0147147905,0.047943905,0.0537732,0.0004292614,0.07758086,0.1161248,0.07300447,0.11975001,-0.044157334,0.045743275,-0.06067312
3504,0.024332592,0.060289655,0.017245756,-0.012767491,-0.0090480475,0.007154704,0.0189137,-0.020863324,0.00054267136,0.036870662,-0.034544542,0.045108013,-0.017245658,-0.022665408,-0.046359293,-0.075616404,-0.08306204,0.046929564,-0.026862927,0.030612204,-0.03463989,0.026904983,-0.07171102,0.029134007,-0.03746203,-0.03673885,-0.04203379,-0.018189423,-0.05075066,0.011103501,-0.039763484,-0.008234866,-0.049084626,-0.03363582,-0.002536074,-0.030061206,0.047830172,0.018718772,0.024904596,-0.013805824,0.07038783,0.0330539,0.013786886,-0.04684162,0.03477793,-0.023513608,0.013280648,0.0162571,-0.011175408,-0.066128045,-0.027022433,0.010705194,0.01705625,-0.00370453,-0.03765129,-0.04179716,0.01785733,-0.01946428,-0.01794325,-0.055986177,0.06963382,0.020045342,0.049258765,-0.041316874,-0.020769253,0.023038737,0.062307674,0.028421218,-0.01931548,0.07152203,-0.10470336,0.05983391,0.016328862,-0.0013474226,-0.011187742,0.05381392,-0.049042083,0.018268805,-0.08889845,-0.076985374,0.03213948,-0.020135188,-0.085348584,0.049315594,-0.06611969,-0.012919338,0.059283372,0.033985514,0.08334155,0.069402434,-0.030378047,0.023498744,-0.007244915,-0.050428014,0.105753705,0.027175102,-0.01487621,0.034728836,-0.021338023,-0.026325999
1672,-0.0057106176,0.049906176,-0.024391508,0.0028352684,0.058410443,-0.1471244,0.07298313,0.15960571,-0.020077338,-0.059510924,0.025189841,-0.06980399,-0.024517138,0.023936702,-0.018978095,-0.018884761,0.074522264,-0.102044985,-0.07622275,-0.16146849,0.06700006,0.046198517,0.05739645,-0.024379998,-0.047418658,-0.036972746,-0.036144413,-0.035870027,-0.010520665,0.043267168,0.117949605,0.0037757705,0.09429136,-0.043492693,-0.045206815,0.15825412,0.086783774,-0.014890683,-0.056177005,-0.1661074,0.0008654028,-0.089516886,-0.09524337,0.07428022,0.074705996,0.012065457,-0.08002101,-0.004603458,-0.0272792,0.07187701,0.04284523,-0.14701483,0.02910297,-0.05315894,-0.067274906,0.031943914,0.041459978,0.034942683,-0.06026409,0.054904845,0.043423526,-0.017835293,0.073540635,-0.04835424,-0.12707438,0.10815073,0.005347926,0.10746371,-0.15457943,0.13340673,-0.038248684,0.03620731,0.09861345,0.012813092,0.053183567,0.03724318,0.010052237,0.025233041,-0.08620452,0.059292644,-0.027906913,0.0017148297,-0.13251218,0.050911803,-0.04548373,-0.07368056,0.10421334,0.050574206,0.12684134,0.033398945,0.10018001,0.09722166,0.04145291,0.057700485,0.17077868,0.060294673,0.039562322,-0.06839067,0.03322996,-0.03246122
3159,-0.003192603,0.050006732,0.06625416,-0.034739498,0.06936722,-0.040153563,0.01818978,0.097334385,-0.04739121,-0.08538203,-0.0033999907,-0.02098592,-0.023018856,0.01731775,0.02032909,-0.0783353,0.017322324,-0.053164944,-0.08773364,-0.0669919,0.0073666647,-0.017092694,0.017524928,-0.046098784,-0.010980066,0.017591018,-0.059866454,-0.09416786,-0.055352405,0.037004862,-0.036576618,-0.035495594,0.05273974,-0.039904583,0.008607697,0.006206714,0.024479872,-0.028752163,-0.075844884,-0.082401976,-0.020383239,-0.032461938,-0.022670656,0.02970749,0.06376523,-0.009539431,0.01847705,-0.03945836,0.013879688,0.0638538,0.0027526654,-0.078480266,-0.04080966,0.040001433,-0.071555935,0.01575129,0.025619432,-0.027511815,-0.06975776,-0.02033628,0.017137028,0.017396547,0.014784966,0.01141227,-0.046665803,0.086803995,0.06736997,-0.0016296684,-0.11120771,0.12489285,-0.056987073,0.09098137,0.052499447,-0.07309872,0.07682969,0.06860075,-0.029992765,0.038421426,-0.06851408,-0.044709656,0.009998924,-0.061363827,-0.07462952,0.09024889,-0.087538384,0.003054509,0.030523643,0.045875624,0.03413858,0.057599653,0.09435823,0.09143982,0.001260555,-0.009635329,0.09489887,0.055734936,-0.054057375,0.039103124,-0.021668363,-0.01628501
1648,-0.049853113,0.053689253,-0.0056406907,-0.010193772,0.017997185,-0.1474652,0.08331541,0.19711553,-0.04664171,-0.030143067,-0.021855697,-0.10473662,0.017059196,0.015944893,0.002603536,-0.023041014,0.03561089,-0.062403962,-0.069442615,-0.15975179,0.026543578,0.032959048,0.026548753,-0.038330242,-0.039095387,-0.011803353,-0.03037248,-0.09417993,-0.038137764,0.040861815,0.10384011,-0.022654152,0.10597245,-0.022290275,-0.076676995,0.15200381,0.046015386,-0.028485814,-0.08057093,-0.1520517,-0.023125527,-0.08955135,-0.087704115,0.058933843,0.06543147,0.006436677,-0.038918633,-0.004038203,-0.030016389,0.045820992,0.05803812,-0.14907138,0.0308131,-0.022420686,-0.042015847,0.06013103,-0.006486187,-0.033390556,-0.039323665,0.026850509,0.048806712,0.02126918,0.051375937,-0.07226405,-0.11621212,0.11884642,0.015823878,0.10560928,-0.15635784,0.11334419,-0.07731375,0.05298523,0.08998892,-0.021333503,0.10300735,0.06846494,-0.025942026,0.031345293,-0.08723665,0.046556264,-0.011665649,-0.003643426,-0.13844904,0.11070349,-0.03420776,-0.05195998,0.048757486,0.053846925,0.12573424,0.015472209,0.108282946,0.103761435,0.015785888,0.07150411,0.18193388,0.060073122,0.08578809,-0.015017357,0.047005147,-0.07160943
2923,-0.04030268,0.058012597,0.03654599,0.03807596,-0.00089950825,-0.16544136,0.053055983,0.19826373,-0.026391378,-0.06925489,0.009070654,-0.09679742,0.01190696,0.06652477,-0.01872412,-0.044185333,0.047015376,-0.08741822,-0.06988004,-0.18026257,0.04064768,0.053814664,0.067215174,-0.013395516,-0.045838423,-0.017111437,-0.03333074,-0.07300942,-0.03521858,0.062901944,0.119176224,-0.030713787,0.078137465,-0.0014894014,-0.0751246,0.1245345,0.024576766,-0.0072289547,-0.038597006,-0.18372059,-0.037329372,-0.06820758,-0.09676783,0.05136705,0.059789665,0.05032022,-0.006290602,0.038408153,-0.029660678,0.060452092,0.046579096,-0.14536306,0.0676834,-0.028353792,-0.051122062,0.07182551,0.040896177,-0.0046655205,-0.04581175,0.036496952,0.057174474,0.024354802,0.027889684,-0.054142106,-0.08460136,0.10620764,0.028911203,0.11350281,-0.14589186,0.10820252,-0.040342636,0.050683253,0.09133016,0.0053788032,0.11005342,0.06024859,-0.032469824,0.050560035,-0.09597188,-0.0010364391,-0.012479249,-0.010563277,-0.09705498,0.07007936,-0.015654432,-0.06674936,0.11217175,0.017356383,0.09674126,0.02435724,0.1535792,0.08967484,0.006269889,0.082184486,0.1394251,0.09468358,0.08365214,-0.021852553,0.034355115,-0.05146135
2432,-0.049318008,0.107669376,0.044140197,0.038708467,0.02195529,-0.04299017,0.062014777,0.0987795,-0.09754237,-0.05532863,-0.07857995,-0.12363988,0.019494127,0.079959504,0.04224066,-0.025135728,-0.013763068,0.095012665,-0.1316085,-0.078236796,-0.03456966,0.03553648,-0.051815517,-0.0474307,-0.035839386,-0.043757956,-0.0074510095,-0.13598423,-0.07103079,0.083823025,0.02998748,-0.08823947,0.09045963,-0.038846076,-0.17760785,0.04936389,0.098338746,-0.014517142,0.03761997,-0.090477005,-0.05662423,-0.08397794,-0.041864827,0.039949566,0.045782536,-0.0066117123,0.027639732,0.05979872,0.01361015,0.03036814,0.09581548,-0.062440358,0.05014045,-0.03648994,-0.109336026,0.08963865,0.07624518,-0.07679447,-0.08400249,0.022020003,0.08579791,0.16329707,-0.0014258678,-0.073987275,-0.08620812,0.08857796,-0.046548553,-0.005270809,-0.16370581,0.13510098,-0.17405778,0.039717052,0.054109525,-0.121657744,0.07934281,0.15311493,-0.04483773,0.05740488,-0.12265957,0.012168262,0.044156663,0.01118936,-0.119913325,0.10108606,-0.04452334,0.0053175665,0.044091653,0.11470708,0.08404869,0.048207503,0.033041783,0.076704316,-0.073259495,0.0226874,0.10482896,0.082565725,0.06530509,-0.0039914157,0.061888453,-0.04649111
3107,0.0029754874,-0.017145036,0.025868054,0.008512479,0.000943159,-0.057230737,0.07639998,0.04024698,0.05389089,0.028602805,0.0037983134,-0.044538513,-0.012510366,-0.025979705,-0.0047843345,0.0024542487,0.020179974,-0.034161218,0.0039137416,-0.018536352,-0.03361093,0.0013573716,-0.02812815,-0.028030684,0.046073243,0.08135033,-0.07900381,-0.06560448,-0.037375934,-0.0035500308,0.052190073,-0.03332173,0.073234476,-0.0067131533,-0.028733144,-0.0030872833,0.050016753,-0.032664012,0.01096018,-0.057547133,-0.028647304,-0.044105306,-0.042983692,0.021101024,0.045722652,-0.06788382,-0.0038070874,0.009583161,0.014499209,0.022636486,0.0030116271,-0.081364185,-0.05408031,0.0007801457,-0.004380345,0.044044763,-0.028311621,-0.015233921,-0.08112704,-0.0018687645,-0.02634308,0.029801523,0.033459816,-0.048800513,-0.013146362,0.11400587,0.04100602,0.012239542,-0.039647013,0.007413578,-0.06459241,0.09455046,0.11438824,-0.04014446,-0.004500824,0.051481955,-0.03027004,-0.006542212,-0.060827192,0.005855388,0.013874433,-0.042047225,-0.10413938,0.049738083,0.029988827,-0.018976383,-0.010440432,0.06451085,0.07269633,-0.01172498,0.0066870763,0.07258235,0.012355281,0.021466663,0.06195583,0.00059077935,-0.015829917,0.09457279,0.045881692,-0.018399693
708,-0.046750207,0.07865617,-0.010797795,0.016699696,-0.0319262,-0.048679896,0.02197469,0.056222297,0.01751776,0.026332317,-0.08070016,0.017384337,-0.05218801,0.0013916255,-0.07720982,-0.017871955,-0.007768947,-0.026880274,-0.038403217,-0.09896142,0.048550285,0.03056316,-0.015496546,0.021440169,0.0034768165,-0.063053414,0.032326017,0.026184095,0.010021694,0.030358024,-0.024816683,0.030843575,0.023865322,0.01959933,-0.025291868,0.072427064,-0.009635178,0.003367431,-0.034324195,-0.0735167,-0.055443827,-0.04288756,-0.05307288,0.033998895,0.06747221,0.111421935,0.024395334,0.006877253,-0.015122823,0.06422854,-0.0030545795,-0.05618727,0.038171664,0.01324713,-0.050384108,0.030935274,0.019765647,-0.008030339,-0.053633656,0.01468818,0.08649964,-0.052816942,0.012462466,-0.03137329,-0.10904026,-0.009146169,0.04616719,0.06845304,-0.0736603,0.08268314,0.04650091,0.0066610677,0.0050882944,-0.023373952,0.058822647,0.040922597,-0.023182373,0.012709677,-0.009029637,0.06445527,-0.05272273,0.009310017,-0.027516117,-0.005217923,0.046822686,-0.0034656976,0.057193037,-0.033475645,-0.038744178,0.01868093,0.07592687,0.044397872,-0.021368632,0.022880139,0.08209699,0.0470685,0.08473311,-0.05845173,0.009418733,0.014900596
1349,-0.03357316,0.028063647,-0.055510234,0.012655161,-0.016922655,-0.11193201,0.07339784,0.10853038,0.02711322,-0.0015395544,0.015735094,-0.09041222,0.0015724243,-0.0055069467,-0.00897985,0.037811853,0.029014174,-0.018876644,-0.018047255,-0.091854356,-0.02276939,0.006971858,2.4346487e-05,-0.051170427,0.031397462,0.010344469,-0.0052587017,-0.08319132,-0.06314378,-0.011334455,0.0894858,-0.039061096,0.09190444,-0.010865224,-0.10582311,0.11097129,0.051068563,-0.025453001,0.010432903,-0.121325284,-0.031100864,-0.03991984,-0.041832853,0.016412359,0.04886507,-0.029290328,-0.00129543,0.060325716,-0.010710827,0.031563837,0.020530645,-0.100530714,0.003307667,-0.023801818,-0.051980153,0.024442118,-0.00323158,-0.056757502,-0.01953555,0.02902326,0.022879789,0.024327481,0.053892113,-0.069906764,-0.0637444,0.10181016,-0.020463446,0.07596301,-0.12721442,0.019034885,-0.024304956,0.06358749,0.10812295,-0.020070706,0.056151405,0.02177998,-0.011424134,-0.027639354,-0.028888976,0.0531901,0.004830533,-0.0031171632,-0.09564271,0.059483893,0.03537173,-0.039165493,0.0019007346,0.004699583,0.09669028,0.00689509,0.03489442,0.075439796,0.061514497,0.0888907,0.14515059,0.038496558,0.06773396,-0.030255197,0.08625061,-0.082213126
2576,-0.015452192,-0.008498495,0.009315984,0.0058707907,0.059586838,-0.14151697,0.055939928,0.18348058,-0.10734636,-0.06851926,-0.035823073,-0.10017786,-0.0110631315,0.10927167,1.0381511e-05,-0.023553444,0.014691456,-0.063577585,-0.090917945,-0.17532654,0.080219604,0.05166357,0.045459457,-0.012351499,-0.092373975,-0.02411851,-0.006632027,-0.066190876,-0.050487667,0.09602153,0.10862399,0.02560018,0.06770737,-0.015420568,-0.060908444,0.10291981,0.018817443,0.005317535,-0.053762514,-0.12964116,-0.010066702,-0.08923394,-0.035063036,0.055646595,0.08534927,0.044335064,-0.047304366,-0.029061915,0.020183396,0.036200333,0.07709555,-0.04445589,0.03941799,-0.06844392,-0.061806258,0.0475262,0.005363049,0.01922097,-0.05581003,-0.025966417,0.014192213,0.037963413,0.026395826,-0.050208926,-0.15819003,0.07674997,0.050900318,0.11013378,-0.1167809,0.15098439,-0.07590326,0.015715592,0.08527311,0.001722649,0.13775578,0.096997686,-0.0050143274,0.07824717,-0.09483462,0.027603064,0.01817045,0.002226814,-0.10488357,0.1149442,-0.05045641,-0.031176351,0.08836928,0.07783399,0.10009629,0.016565666,0.14705333,0.063779,-0.018692328,0.03971037,0.14444752,0.04545741,0.08208829,-0.06054792,-0.0047873245,-0.012945091
1868,-0.02059983,-0.007239383,-0.005758552,-0.008387293,0.016492302,-0.13061225,0.091471486,0.19356462,-0.052022606,-0.023853123,-0.016855724,-0.11071198,0.024614148,0.022309678,-0.029894983,0.005507307,0.04947393,-0.051883057,-0.07494372,-0.14725292,0.052830275,0.013621838,0.02437962,-0.009242215,-0.04393546,-0.0111627905,-0.0065114363,-0.096900254,-0.032029014,0.0517519,0.0922683,-0.041092955,0.09583175,-0.012304276,-0.055006716,0.08700425,0.0055681504,-0.041231457,-0.07419862,-0.10525833,-0.039858554,-0.059782013,-0.07092076,-0.006944818,0.03819294,0.006145978,-0.06537597,0.01705708,0.004068747,0.067969106,0.056953765,-0.10899429,0.011550001,-0.0059190653,-0.033675227,0.05909212,0.0040609296,-0.010043726,-0.04084133,0.038556572,0.007355362,0.031009724,0.010057515,-0.08920873,-0.09590808,0.070525266,0.04129995,0.058345143,-0.12962148,0.114394635,-0.026036346,0.022484535,0.056546118,-0.025020279,0.060189053,0.01764494,-0.030804021,0.042212,-0.056914482,0.018446786,-0.035774704,-0.011462117,-0.08906707,0.09986269,-0.051962353,-0.025948575,0.049673527,0.033261977,0.090467006,0.023275496,0.09922779,0.025545683,0.008567883,0.029958075,0.1196921,0.049776122,0.059640527,-0.034772176,0.049343772,-0.057109505
